id_str,full_text,Netral
1.75E+18,@tvOneNews Keberanian   Pak Anies untuk memperbarui UU Kesehatan menjadi langkah krusial dalam   membangun fondasi kesehatan yang kokoh.,Netral
1.75E+18,@tvOneNews Apresiasi   tinggi untuk Pak Anies yang memimpin dengan contoh dalam usahanya memperbarui   UU Kesehatan demi kebaikan bersama.,Positif
1.75E+18,@tvOneNews Keputusan   Pak Anies untuk mengkaji ulang UU Kesehatan adalah bukti bahwa pemimpin dapat   membuat perbedaan dalam meningkatkan kesejahteraan.,Netral
1.75E+18,@tvOneNews Semoga   evaluasi UU Kesehatan ini dapat membawa transformasi yang diperlukan dalam   penyelenggaraan sistem kesehatan.,Netral
1.75E+18,@tvOneNews Apresiasi   tinggi untuk Pak Anies yang menggagas perubahan positif melalui evaluasi UU   Kesehatan demi kebaikan bersama.,Positif
1.75E+18,@tvOneNews Keberanian   Pak Anies untuk mengevaluasi UU Kesehatan adalah inspirasi bagi pemimpin lain   untuk terlibat dalam reformasi sektor kesehatan.,Negatif
1.75E+18,@tvOneNews Apresiasi   tinggi untuk Pak Anies yang mengambil langkah signifikan untuk meningkatkan   standar pelayanan kesehatan melalui evaluasi UU.,Positif
1.75E+18,@tvOneNews Keputusan   Pak Anies untuk mengkaji ulang UU Kesehatan adalah bentuk nyata komitmen   terhadap pembangunan kesehatan yang berkelanjutan.,Netral
1.75E+18,@tvOneNews Apresiasi   tinggi untuk Pak Anies yang menunjukkan tanggung jawabnya sebagai pemimpin   dengan mengkaji ulang UU Kesehatan.,Positif
1.75E+18,@tvOneNews Keberanian   Pak Anies untuk memperbarui UU Kesehatan menciptakan landasan yang kuat untuk   transformasi positif dalam pelayanan kesehatan.,Positif
1.75E+18,"@tvOneNews Terima   kasih Pak Anies, langkah ini menunjukkan ketulusan Anda dalam membawa   perubahan positif melalui kajian ulang UU Kesehatan.",Positif
1.75E+18,@tvOneNews Semangat   positif Pak Anies menciptakan harapan bahwa evaluasi UU Kesehatan dapat   menjadi terobosan untuk kesehatan yang lebih baik.,Positif
1.75E+18,@tvOneNews Keputusan   Pak Anies untuk mengkaji ulang UU Kesehatan adalah bukti nyata bahwa beliau   memprioritaskan kesehatan rakyat.,Positif
1.75E+18,@tvOneNews Semoga   evaluasi UU Kesehatan yang dijanjikan oleh Pak Anies dapat menciptakan dasar   yang kuat untuk perbaikan sektor kesehatan.,Positif
1.75E+18,@tvOneNews Apresiasi   tinggi untuk Pak Anies yang memahami pentingnya reformasi UU Kesehatan   sebagai fondasi keberhasilan sistem kesehatan.,Positif
1.75E+18,"@tvOneNews Dukungan   penuh untuk Pak Anies dalam usahanya memperbaiki UU Kesehatan, menunjukkan   keseriusan dalam menciptakan perubahan nyata.",Positif
1.75E+18,@tvOneNews Semangat   positif Pak Anies menciptakan harapan bahwa perbaikan sistem kesehatan dapat   tercapai melalui kajian ulang UU yang menyeluruh.,Positif
1.75E+18,@tvOneNews Keberanian   Pak Anies untuk mengevaluasi UU Kesehatan adalah langkah maju menuju sistem   kesehatan yang lebih efisien dan inklusif.,Positif
1.75E+18,"@tvOneNews Terima   kasih Pak Anies, komitmen Anda untuk meningkatkan kesejahteraan melalui   evaluasi UU Kesehatan patut diacungi jempol.",Netral
1.75E+18,@tvOneNews Semoga   langkah Pak Anies dalam mengkaji ulang UU Kesehatan dapat membawa perubahan   positif yang signifikan bagi seluruh masyarakat.,Positif
1.75E+18,@tvOneNews Keputusan   Pak Anies untuk memperbarui UU Kesehatan mencerminkan kesadaran mendalam akan   pentingnya pelayanan kesehatan yang berkualitas.,Netral
1.75E+18,@tvOneNews Apresiasi   tinggi untuk Pak Anies yang menjadikan kesehatan sebagai prioritas utama   melalui langkah konkret evaluasi UU Kesehatan.,Positif
1.75E+18,@tvOneNews Langkah   proaktif Pak Anies untuk mengkaji ulang UU Kesehatan menunjukkan keberanian   dan keseriusan dalam menanggapi tantangan kesehatan.,Netral
1.75E+18,@tvOneNews Sosok   pemimpin seperti Pak Anies yang berkomitmen untuk menyempurnakan UU Kesehatan   sangat dibutuhkan untuk masa depan kesehatan bangsa.,Netral
1.75E+18,@tvOneNews Keputusan   Pak Anies untuk mengkaji ulang UU Kesehatan menjadi langkah penting dalam   menyongsong masa depan kesehatan yang lebih baik.,Positif
1.75E+18,@tvOneNews Semoga   niat baik Pak Anies dalam memperbarui UU Kesehatan dapat menjadi landasan   untuk transformasi positif dalam sistem kesehatan.,Positif
1.75E+18,@tvOneNews Dukungan   penuh untuk Pak Anies dalam misinya memperbaiki kesehatan masyarakat melalui   evaluasi UU yang komprehensif.,Positif
1.75E+18,@tvOneNews Keputusan   Pak Anies untuk mengkaji ulang UU Kesehatan menjadi harapan baru bagi   perbaikan sistem kesehatan nasional.,Positif
1.75E+18,@tvOneNews Semoga   evaluasi UU Kesehatan ini membawa perubahan nyata dalam upaya menciptakan   sistem kesehatan yang lebih baik.,Positif
1.75E+18,"Karena data kesehatan adalah data sensitif per UU PDP, wajar. Jika mempertanyakan threshold kelayakan kesehatan, itu soal lain.",Positif
1.75E+18,"@ELSULFAT04 @TedInvestigasi Lanjutkan,,,, Sy nyimak dan mau tau buktinya, jd sy bisa belajar fokus @ELSULFAT04  Krn yg sy tau nakes demo d dpr utk menolak uu kesehatan",Netral
1.75E+18,"@tvOneNews Dengan Anies sebagai presiden, kita yakin UU kesehatan akan dinilai ulang secara menyeluruh.",Positif
1.75E+18,@tvOneNews Dukung Pak Anies untuk mengkaji ulang UU kesehatan demi peningkatan layanan kesehatan yang lebih baik.,Positif
1.75E+18,"@tvOneNews Pak Anies akan melibatkan masyarakat dalam proses pengkajian ulang UU kesehatan, menciptakan kebijakan yang responsif.",Netral
1.75E+18,@tvOneNews Saya yakin Pak Anies akan melakukan kajian mendalam sebelum merevisi UU kesehatan.,Positif
1.75E+18,"@tvOneNews Pak Anies Baswedan punya visi yang oke banget, guys! Dukung terus buat UU Kesehatan yang lebih millennial dan ngikutin trend.",Positif
1.75E+18,"@tvOneNews Gue percaya keputusan Pak Anies Baswedan bikin UU Kesehatan yang lebih kekinian bakal bawa dampak positif buat kita, Z-gen ini.",Positif
1.75E+18,"@tvOneNews Keputusan Pak Anies Baswedan emang perlu di-stand out! Bikin UU Kesehatan yang lebih nyaman buat kita, Z-gen ini. Support abis!",Positif
1.75E+18,"@tvOneNews Semangat terus, bro! Gue yakin Pak Anies Baswedan bakal bikin UU Kesehatan yang lebih on fleek buat kita yang Z-gen ini.",Positif
1.75E+18,"@tvOneNews Gue bangga deh jadi bagian dari yang dukung Pak Anies Baswedan gantiin UU Kesehatan. Harapannya, lebih gampang buat kita yang Z-gen ini, ya!",Positif
1.75E+18,@tvOneNews Keputusan Pak Anies Baswedan bikin gue kagum! Dukung abis buat bikin UU Kesehatan yang lebih matching sama gaya hidup kita yang Z-gen.,Positif
1.75E+18,"@tvOneNews Gue full support Pak Anies Baswedan yang bikin UU Kesehatan yang lebih millennial. Semoga bakal lebih enak buat dipahami sama kita, guys!",Positif
1.75E+18,"@tvOneNews Eh, serius deh, Pak Anies Baswedan bener-bener know what's up! Langsung dukung deh buat nge-remake UU Kesehatan yang lebih kece buat kita.",Positif
1.75E+18,"@tvOneNews Harapannya sih, Pak Anies Baswedan bisa bikin UU Kesehatan yang bener-bener relate sama Z-gen ini. Support abis buat perubahan ke arah yang lebih kece!",Positif
1.75E+18,"@tvOneNews Dukung abis lah, guys! Pak Anies Baswedan yang mau gantiin UU Kesehatan biar lebih hits, lebih kekinian. Gasabar buat perubahan positif!",Positif
1.75E+18,"@tvOneNews Gaspol, bro! Pak Anies Baswedan emang keren banget. Bikin UU Kesehatan yang lebih chill dan ngikutin trend generasi kita.",Positif
1.75E+18,"@tvOneNews Eh, keputusan Pak Anies Baswedan bener-bener mood booster banget! Bikin UU Kesehatan yang lebih kekinian dan gampang dipahami. Respect!",Positif
1.75E+18,"@tvOneNews Dukungan gue buat Pak Anies Baswedan yang lagi gaspol buat nge-remake UU Kesehatan. Harapannya, bakal jadi yang lebih user-friendly, guys!",Positif
1.75E+18,@tvOneNews Gue full support Pak Anies Baswedan yang bikin UU Kesehatan jadi lebih edgy dan lebih nyaman buat generasi kita yang Z-gen.,Positif
1.75E+18,@tvOneNews Keputusan Pak Anies Baswedan nge-glow up UU Kesehatan tuh bener-bener on point! Semoga makin matching sama kehidupan kita sehari-hari.,Positif
1.75E+18,"@tvOneNews Bikin respect banget, ya, Pak Anies Baswedan yang berani bikin UU Kesehatan lebih millennial-friendly. Gasabar buat perubahan positif!",Positif
1.75E+18,@tvOneNews Gue sangat respect sama Pak Anies Baswedan yang punya mood buat bikin UU Kesehatan yang lebih kekinian. Dukung sampe abis!,Positif
1.75E+18,"@tvOneNews Gasih, Pak Anies Baswedan punya vibe yang bener-bener kekinian. Remake UU Kesehatan tuh bangetan, biar makin feel-able buat generasi kita.",Positif
1.75E+18,"@tvOneNews Pokoknya, gue tim Pak Anies Baswedan banget, guys! Dukung abis buat gantiin UU Kesehatan biar lebih up-to-date, gitu.",Positif
1.75E+18,"@tvOneNews Keputusan Pak Anies Baswedan emang gas, bro! Remake UU Kesehatan biar lebih nyaman buat Z-gen ini. Solid support dari gue!",Positif
1.75E+18,"@tvOneNews OMG, Pak Anies Baswedan tuh bener-bener relate sama kita, guys! Mau bikin UU Kesehatan yang gak bikin bingung, lebih kekinian.",Positif
1.75E+18,"@tvOneNews Nge-remake UU Kesehatan emang perlu, dan gue suka betul keputusan Pak Anies Baswedan yang bikin ini semua terjadi. Kece, kan?",Positif
1.75E+18,"@tvOneNews Aduh, Pak Anies Baswedan emang paham banget mood kita. Mau ngerjain UU Kesehatan biar lebih kece dan berasa banget kegunaannya.",Positif
1.75E+18,"@tvOneNews Gue gasabar nih, Pak Anies Baswedan bikin UU Kesehatan yang lebih kekinian. Harapannya, makin gampang deh buat kita paham dan manfaat banget.",Positif
1.75E+18,@tvOneNews Pak Anies merupakan pemimpin yang memahami urgensi perubahan dalam UU kesehatan.,Netral
1.75E+18,"@tvOneNews Dengan dukungan kita, Pak Anies dapat memberikan solusi yang inovatif terkait UU kesehatan.",Positif
1.75E+18,"@tvOneNews Dukungan saya bukan hanya pada Pak Anies, tetapi juga pada tekadnya untuk merombak UU kesehatan.",Netral
1.75E+18,@tvOneNews Saya yakin Pak Anies akan melibatkan para ahli kesehatan dalam proses pengkajian ulang UU tersebut.,Positif
1.75E+18,@tvOneNews Keberanian Pak Anies untuk mengkaji ulang UU kesehatan adalah salah satu alasan utama dukungan saya.,Positif
1.75E+18,@tvOneNews Saya mendukung Pak Anies sebagai Capres karena komitmennya untuk mengkaji ulang UU kesehatan.,Netral
1.75E+18,@tvOneNews Pak Anies memiliki visi yang jelas untuk memperbaiki UU kesehatan yang ada.,Positif
1.75E+18,@tvOneNews Pilihan saya pada Pilpres ini diberikan kepada Pak Anies karena janjinya yang konkret untuk merevisi UU Kesehatan.,Positif
1.75E+18,"@tvOneNews Jika terpilih, Pak Anies akan memberikan perhatian khusus pada aspek-aspek yang perlu diperbaiki dalam UU kesehatan.",Positif
1.75E+18,@tvOneNews Pilihan saya pada Pilpres ini jatuh pada Pak Anies karena komitmen beliau untuk merumuskan ulang UU Kesehatan.,Netral
1.75E+18,"@tvOneNews Pilpres kali ini, saya memilih Pak Anies karena harapannya untuk perubahan substansial di dalam UU Kesehatan.",Netral
1.75E+18,@tvOneNews Saya yakin Pak Anies akan menjadi Presiden yang berdedikasi terhadap perubahan UU Kesehatan.,Positif
1.75E+18,"@tvOneNews Dalam pilihan Pilpres ini, saya memilih Pak Anies karena harapannya untuk reformasi UU Kesehatan.",Netral
1.75E+18,"ralat ada matkul repro juga yg bahas soal uu kesehatan, yg forensik lebih ke kuhp",Positif
1.75E+18,@tvOneNews Pak Anies karena janjinya yang konsisten dalam merevisi UU Kesehatan.,Positif
1.75E+18,@tvOneNews Alasan utama saya memilih Pak Anies adalah karena keyakinan saya bahwa beliau akan benar-benar mengkaji ulang UU Kesehatan.,Positif
1.75E+18,setuju.... kuliah forensik bahas uu kesehatan yg masih banyak ga jelasnya soal aborsi kemarin itung aja yg merhatiin berapa,Negatif
1.75E+18,"@tvOneNews Pilpres ini, saya mempercayakan suara saya kepada Pak Anies karena tekadnya yang kuat untuk melakukan evaluasi terhadap UU Kesehatan.",Positif
1.75E+18,@tvOneNews Suara saya di Pilpres ini diberikan kepada Pak Anies karena harapannya untuk perubahan positif dalam UU Kesehatan.,Positif
1.75E+18,@tvOneNews Pak Anies menarik perhatian saya karena janjinya yang konkret untuk mereformasi UU Kesehatan.,Positif
1.75E+18,@tvOneNews Saya mendukung Pak Anies sebagai Presiden karena janjinya yang tegas untuk merevisi UU Kesehatan.,Netral
1.75E+18,"@tvOneNews Kajian UU Kesehatan, bikin kagum!",Netral
1.75E+18,@tvOneNews Pak Anies bikin makin kekinian! Kajian UU Kesehatan hits banget!,Positif
1.75E+18,"Sebenernya yang lumayan menggangu tuh, kenapa setiap perumusan UU kesehatan/ kebijakan2 jarang melibatkan selain dokter umum. Padahal kompetensinya beda2. Noh dokter gigi ujug2 ngumpulin skp 100 apa ga modyar? Atau nakes yg lain seperti dr hewan, apoteker, ners pasti beda juga.",Negatif
1.75E+18,"gw blm nonton sih tpi kaget wrap upnya gini krn (bismillah, aamiin) gw akan jdi slh satu dr nakes, gw kira pertanyaanny bkl ada yg ttg kesejahteraan nakes krn mayoritas dipengaruhi organisasi profesi, aplgi uu kesehatan kmrn blg s1 farmasi udh gbs dpt str setara d3 :)",Negatif
1.75E+18,"Revisi UU Peternakan dan Kesehatan Hewan Kegagalan membangun peternakan sapi potong selama ini, antara lain, ditunjukkan oleh kegagalan program swasembada daging sapi yang dicanangkan sejak tahun 2000 hingga kini. Rochadi Tawaf, Opini Kompas https://t.co/N5NQiTEEyS @hariankompas",Negatif
1.75E+18,Anies sebut empat PR terkait revisi UU Kesehatan Tahun 2023. https://t.co/wPk5zJyf28,Netral
1.75E+18,"Respons Anies Baswedan soal UU Kesehatan, Ada 4 Hal #Anies https://t.co/jBH5rnVty4",Netral
1.75E+18,@AnggaPutraF Bareskrim Polri mengirimkan surat panggilan pemeriksaan terhadap Gubernur DKI Jakarta Anies Baswedan yang diduga telah melanggar Pasal 93 UU Nomor 6 2018 tentang Kekarantinaan Kesehatan. Anies menghadiri acara pernikahan putri Habib Rizieq Shihab 14/11/2020. https://t.co/VMYiCr6PG6,Negatif
1.75E+18,Berita baik bagi profesi dan organisasi profesi kesehatan dari Capres Paslon 01.  Adakah Paslon lain yang juga berani beri Opsi Revisi UU Omnibus Kesehatan?  https://t.co/31PHVoDSvO,Positif
1.75E+18,"@2009isbestyear Berharap ada yang bertanya terkait kesejahteraan tenaga kesehatan, agar beban kerjanya sebanding dengan kesejahteraan dirinya Terus juga ada UU Kesehatan baru yang dibuat SKS itu kan, pengen nanya beberapa policy terkait UU itu :)""",Positif
1.75E+18,"@tanyakanrl kalo menurut UU sih 19 thn ya nder, kalo untuk kesiapan reproduksi nya 21 tahun untuk wanita nya. wanita yang hamil dibawah usia 20 tahun rentan mengalami risiko medik kehamilan dan anaknya pun rentan mengalami masalah kesehatan.",Negatif
1.75E+18,pejabat Pemegang Kuasa Anggaran harus Taat dan Patuh melaksanakan Perintah UU jika APBN Perubahan memerintahkan agar supaya Anggaran Kementerian sebagian dialihkan untuk kepentingan Darurat Kesehatan/Sipil jadi bukan inisiatif Perorangan melainkan karena Perintah UU #hening,Positif
1.75E+18,"@AmaluddinSSili1 Benar masku, Kuasa Pemegang Anggaran harus Taat dan Patuh melaksanakan Perintah jika UU APBN Perubahan memerintahkan agar supaya Anggaran Kementerian sebagian dialihkan untuk kepentingan Darurat Kesehatan/Sipil jadi bukan inisiatif Perorangan melainkan Perintah UU #hening",Positif
1.75E+18,@2009isbestyear pertanyaan dan keresahan dr tmn2 sesama ahli gizi. Cukup byk dpt pertanyaan. Gue udh sampe baca2 ulang UU Kesehatan biar gue ga ngang-ngong pas nanya.,Netral
1.75E+18,"Saling DM, Bahu membahu. Aku terharu,. Tidur kepikiran vote, kebangun krn alarm vote berbunyi. Terima kasih banyak utk tmn2 ku. Jarak membentang tak menyurutkan semangat kita. Tetap semangat dan jaga kesehatan. Love uu all 🤗😢😭😍🙏 #ZAYYAN #XODIAC #ZAYYANXODIAC #JAPAN #KOREA",Negatif
1.75E+18,"Abah, karena mungkin tadi blm rezeki saya bertanya langsung ke Abah. Ingin sekali rasanya saya menanyakan tentang UU Kesehatan, sekalian saya mau meminta doanya utk dilancarkan ujian kompetensi di bulan Maret 2024 nanti ehehe. Katanya semakin banyak yg meng-aamiinkan smkn bagus",Positif
1.75E+18,@2009isbestyear Gaada yang singgung UU Kesehatan? Kesejahteraan Nakes? 🥲,Netral
1.75E+18,@pack_D @anderstta UU Kesehatan Pasal 4 dan KUH Perdata,Netral
1.75E+18,"Soal UU kesehatan, pajak impor alkes (yg sebagai drg juga merasakan mahalnya alat2 ini SubhanAllah), solusi daerah ga bisa menyerap lulusan kesehatan yg makin banyak, banyak yg bisa ditanya 🥲",Positif
1.75E+18,"@2009isbestyear Rill, padahal gw nunggu ada yang nanya uu kesehatan 🥲. Masa depan gw anjir 😭",Positif
1.75E+18,"@2009isbestyear Topik kesehatan udah berulang kali dibahas di kesempatan lain, termasuk debat resmi. Kayanya banyak nakes (terutama ASN) yg takut bersuara vokal paska pengesahan UU kesehatan yg baru. Banyak tokoh2 kesehatan yg menghindar desak anies kok.",Negatif
1.75E+18,Gimana kayak semangat... udaj didzolimi sama uu kesehatan yg baru... str seumur hidup? Bohong sama ajaa intinya kagak ada bedanya. Bedanya terpusat kemenkes aja 😫😫😫,Positif
1.75E+18,@BabehAldoAje135 @LenySiregar01 @MariaAlcaff Desak masalah UU kesehatan omnibus law dan madatory vaksin beh...,Netral
1.75E+18,"Kami mendukung AMIN tidak merubah cita2 perjuangan kami !! Kami telah MENYUARAKAN TENTANG MANDATORY,  PANDEMIC TREATY &amp  UU KESEHATAN OMNIBUSLAW !! Semoga perjuangan ini membawa kebaikan bagi seluruh Rakyat Indonesia !! AAMIIN  THANKS TO @LenySiregar01 @MariaAlcaff https://t.co/FafEcrmHuZ",Positif
1.75E+18,Menanti kabar nasib masyarakat saudara2 yang dari lama proters menolak RPP UU Kesehatan  #TolakPasalTembakauRPPKesehatan tapi sampai sekarang belum ada solusi bagi mereka. Colek Pak @MMisbakhun @BudiGSadikin @Jokowi @Kemenkes_RI  https://t.co/FOY6YpddAJ,Negatif
1.75E+18,Ikut sedih sama nasib masyarakat yang dari lama proters menolak RPP UU Kesehatan  #TolakPasalTembakauRPPKesehatan semoga ada solusi dan titik terang bagi mereka ya Pak @MMisbakhun @BudiGSadikin @Jokowi @Kemenkes_RI  https://t.co/fQICtdE9yR,Positif
1.75E+18,"Gak kasihan apa ya sama masyarakat yang dari lama proters menolak RPP UU Kesehatan  #TolakPasalTembakauRPPKesehatan Minimal kasih mereka solusi dan titik terang lah
Pak @MMisbakhun @BudiGSadikin @Jokowi @Kemenkes_RI  https://t.co/rAGc3tVHEe",Positif
1.75E+18,Ini aku aja bukan yang diproters soal penolakan RPP UU Kesehatan  #TolakPasalTembakauRPPKesehatan aja udah risih dengernya. Tapi kok kayak  Pak @MMisbakhun @BudiGSadikin @Jokowi @Kemenkes_RI gak risih dan masih selow aja ya denger suara berisik ini? https://t.co/4h1zEXV5Zy,Negatif
1.75E+18,RPP UU Kesehatan ini harus ditolak karena sangat bikin rakyat menderita #TolakPasalTembakauRPPKesehatan  @MMisbakhun @BudiGSadikin @Jokowi @Kemenkes_RI https://t.co/t0QtSVZpfO,Positif
1.75E+18,"Ini banyak yang menolak RPP UU Kesehatan  #TolakPasalTembakauRPPKesehatan Tapi nampaknya
Pak @MMisbakhun @BudiGSadikin @Jokowi @Kemenkes_RI masih anteng2 dan belum risih mendengar keberisikan ini? https://t.co/IugCNO8LvP",Positif
1.75E+18,"yuk diskusikan lagi pemerintah nih, krn kita menolak RPP UU KESEHATAN yg jelas merugikan rakyat kecil #TolakPasalTembakauRPPKesehatan  @MMisbakhun @BudiGSadikin @Jokowi @Kemenkes_RI https://t.co/fLsPBfXm8m",Negatif
1.75E+18,"Udah banyak yang menolak RPP UU Kesehatan dan damai juga #TolakPasalTembakauRPPKesehatan Tapi kok kayaknya
 Pak @MMisbakhun @BudiGSadikin @Jokowi @Kemenkes_RI masih anteng2 aja sih? Atau aku aja yg belum denger solusinya? https://t.co/QzGVrysVBj",Positif
1.75E+18,nih ya pak kami sejujurnya sudah capek banget makanya kita menolak RPP UU KESEHATAN #TolakPasalTembakauRPPKesehatan  @MMisbakhun @BudiGSadikin @Jokowi @Kemenkes_RI https://t.co/NaM5F7vAbv,Negatif
1.75E+18,"merugikan bgt tidak boleh jual eceran, bagaimana solusinya jika pendapatan turun? menolak pasal tembakau di RPP UU Kesehatan @KemenkopUKM @KemnakerRI @Jokowi @Kemenkes_RI  #TolakPasalTembakauRPPKesehatan #tolaklaranganrokokeceran #tolaklaranganpajangrokok https://t.co/SJNPnGGDLk",Netral
